s,forward,upward,foamSource,crestMask,dForwardDs,dUpwardDs,flowSpeed,breakingWeight
-88.4457,0.000492355,1.85952,1.50703e-11,0,7.76175e-05,0.00693178,7,0
-87.9765,0.000530024,1.86277,2.0074e-11,0,8.31196e-05,0.00690764,7,0
-87.5073,0.000570356,1.866,2.6693e-11,0,8.89762e-05,0.0068835,7,0
-87.0381,0.000613521,1.86923,3.54336e-11,0,9.52063e-05,0.00685911,7,0
-86.5689,0.000659699,1.87244,4.69555e-11,0,0.000101831,0.0068346,7,0
-86.0997,0.000709081,1.87564,6.21168e-11,0,0.000108871,0.00680995,7,0
-85.6305,0.000761866,1.87883,8.20324e-11,0,0.000116349,0.00678505,7,0
-85.1613,0.000818265,1.88201,1.08147e-10,0,0.00012429,0.00676016,7,0
-84.6921,0.000878502,1.88517,1.4233e-10,0,0.000132719,0.00673488,7,0
-84.2229,0.00094281,1.88833,1.86996e-10,0,0.000141661,0.0067096,7,0
-83.7537,0.00101144,1.89147,2.45256e-10,0,0.000151141,0.00668419,7,0
-83.2845,0.00108464,1.8946,3.21116e-10,0,0.000161188,0.00665828,7,0
-82.8153,0.0011627,1.89772,4.19717e-10,0,0.000171837,0.00663249,7,0
-82.346,0.0012459,1.90083,5.47656e-10,0,0.000183109,0.0066067,7,0
-81.8768,0.00133453,1.90392,7.13359e-10,0,0.000195037,0.00658053,7,0
-81.4076,0.00142892,1.907,9.27603e-10,0,0.00020766,0.00655411,7,0
-80.9384,0.0015294,1.91007,1.20412e-09,0,0.000221007,0.00652756,7,0
-80.4692,0.00163632,1.91313,1.56037e-09,0,0.000235111,0.00650088,7,0
-80,0.00175004,1.91617,2.01855e-09,0,0.000250013,0.00647408,7,0
-79.5308,0.00187094,1.9192,2.60679e-09,0,0.000265749,0.00644715,7,0
-79.0616,0.00199942,1.92222,3.36066e-09,0,0.00028236,0.00641996,7,0
-78.5924,0.00213591,1.92523,4.3251e-09,0,0.000299881,0.00639278,7,0
-78.1232,0.00228083,1.92822,5.55675e-09,0,0.000318353,0.00636547,7,0
-77.654,0.00243466,1.9312,7.12686e-09,0,0.000337826,0.00633777,7,0
-77.1847,0.00259785,1.93417,9.12493e-09,0,0.000358339,0.00630983,7,0
-76.7155,0.00277093,1.93712,1.16631e-08,0,0.00037994,0.00628188,7,0
-76.2463,0.0029544,1.94006,1.48816e-08,0,0.00040267,0.00625393,7,0
-75.7771,0.0031488,1.94299,1.89557e-08,0,0.000426579,0.0062256,7,0
-75.3079,0.0033547,1.9459,2.41036e-08,0,0.000451719,0.0061974,7,0
-74.8387,0.0035727,1.94881,3.05969e-08,0,0.000478139,0.00616882,7,0
-74.3695,0.0038034,1.95169,3.87728e-08,0,0.000505897,0.00613998,7,0
-73.9003,0.00404744,1.95457,4.90489e-08,0,0.000535036,0.00611115,7,0
-73.4311,0.00430549,1.95743,6.19418e-08,0,0.00056561,0.00608231,7,0
-72.9619,0.00457822,1.96028,7.80894e-08,0,0.000597681,0.00605309,7,0
-72.4927,0.00486636,1.96311,9.82773e-08,0,0.000631301,0.00602362,7,0
-72.0235,0.00517064,1.96593,1.23472e-07,0,0.000666537,0.00599428,7,0
-71.5543,0.00549185,1.96873,1.54858e-07,0,0.000703436,0.00596468,7,0
-71.085,0.00583076,1.97153,1.93889e-07,0,0.000742057,0.00593483,7,0
-70.6158,0.00618821,1.9743,2.42341e-07,0,0.000782467,0.00590497,7,0
-70.1466,0.00656504,1.97707,3.0238e-07,0,0.000824731,0.00587487,7,0
-69.6774,0.00696215,1.97982,3.76646e-07,0,0.00086891,0.00584451,7,0
-69.2082,0.00738044,1.98255,4.68344e-07,0,0.000915055,0.0058144,7,0
-68.739,0.00782085,1.98527,5.81367e-07,0,0.000963236,0.00578379,7,0
-68.2698,0.00828436,1.98798,7.20424e-07,0,0.00101353,0.00575317,7,0
-67.8006,0.00877196,1.99067,8.91209e-07,0,0.00106599,0.00572256,7,0
-67.3314,0.0092847,1.99335,1.10059e-06,0,0.00112069,0.00569143,7,0
-66.8622,0.00982363,1.99601,1.35682e-06,0,0.00117767,0.00566018,7,0
-66.393,0.0103898,1.99866,1.66983e-06,0,0.00123702,0.00562893,7,0
-65.9238,0.0109845,2.00129,2.05152e-06,0,0.0012988,0.00559781,7,0
-65.4545,0.0116087,2.00391,2.51613e-06,0,0.00136308,0.00556631,7,0
-64.9853,0.0122636,2.00652,3.08065e-06,0,0.00142993,0.00553429,7,0
-64.5161,0.0129505,2.00911,3.76534e-06,0,0.0014994,0.00550254,7,0
-64.0469,0.0136707,2.01168,4.59431e-06,0,0.00157156,0.00547078,7,0
-63.5777,0.0144253,2.01424,5.59615e-06,0,0.00164646,0.00543877,7,0
-63.1085,0.0152157,2.01679,6.80473e-06,0,0.00172421,0.00540624,7,0
-62.6393,0.0160433,2.01931,8.2601e-06,0,0.00180483,0.00537398,7,0
-62.1701,0.0169094,2.02183,1.00095e-05,0,0.00188839,0.00534171,7,0
-61.7009,0.0178154,2.02433,1.21086e-05,0,0.00197495,0.00530868,7,0
-61.2317,0.0187627,2.02681,1.46227e-05,0,0.00206457,0.00527591,7,0
-60.7625,0.0197528,2.02928,1.76284e-05,0,0.00215732,0.00524314,7,0
-60.2933,0.0207872,2.03173,2.12155e-05,0,0.00225324,0.00521011,7,0
-59.824,0.0218673,2.03417,2.54886e-05,0,0.00235238,0.00517708,7,0
-59.3548,0.0229947,2.03659,3.05698e-05,0,0.0024548,0.00514354,7,0
-58.8856,0.024171,2.03899,3.66008e-05,0,0.00256053,0.00511001,7,0
-58.4164,0.0253976,2.04138,4.37464e-05,0,0.00266965,0.00507647,7,0
-57.9472,0.0266762,2.04376,5.21973e-05,0,0.00278216,0.00504293,7,0
-57.478,0.0280084,2.04612,6.21735e-05,0,0.00289814,0.00500914,7,0
-57.0088,0.0293959,2.04846,7.39293e-05,0,0.00301759,0.00497484,7,0
-56.5396,0.0308402,2.05078,8.77567e-05,0,0.00314054,0.0049408,7,0
-56.0704,0.032343,2.0531,0.000103991,0,0.00326706,0.0049065,7,0
-55.6012,0.033906,2.05539,0.000123018,0,0.00339712,0.0048722,7,0
-55.132,0.0355309,2.05767,0.000145275,0,0.00353078,0.00483765,7,0
-54.6628,0.0372194,2.05993,0.000171264,0,0.00366803,0.0048031,7,0
-54.1936,0.038973,2.06217,0.000201556,0,0.00380885,0.00476854,7,0
-53.7243,0.0407936,2.0644,0.000236798,0,0.00395331,0.00473348,7,0
-53.2551,0.0426829,2.06662,0.000277723,0,0.00410136,0.00469842,7,0
-52.7859,0.0446424,2.06881,0.000325163,0,0.00425306,0.00466336,7,0
-52.3167,0.046674,2.07099,0.000380053,0,0.0044083,0.0046283,7,0
-51.8475,0.0487793,2.07316,0.000443443,0,0.00456698,0.00459298,7,0
-51.3783,0.0509598,2.0753,0.000516518,0,0.00472924,0.00455741,7,0
-50.9091,0.0532173,2.07743,0.000600884,3.08516e-07,0.00489498,0.00452159,7,2.84296e-07
-50.4399,0.0555533,2.07955,0.000883068,0.000201735,0.00506412,0.00448577,7.00081,0.000185898
-49.9707,0.0579695,2.08164,0.00153624,0.000790418,0.00523668,0.0044502,7.00316,0.000728368
-49.5015,0.0604675,2.08372,0.00258225,0.00178806,0.00541249,0.00441438,7.00715,0.0016477
-49.0323,0.0630487,2.08578,0.00404315,0.00321641,0.00559153,0.00437804,7.01287,0.00296391
-48.563,0.0657147,2.08783,0.00594117,0.00509714,0.00577368,0.00434197,7.02039,0.004697
-48.0938,0.0684668,2.08986,0.00829859,0.00745172,0.00595881,0.00430564,7.02981,0.00686674
-47.6246,0.0713065,2.09187,0.0111378,0.0103015,0.00614691,0.00426905,7.04121,0.00949277
-47.1554,0.0742351,2.09387,0.014481,0.0136673,0.00633774,0.00423272,7.05467,0.0125943
-46.6862,0.0772539,2.09584,0.0183504,0.0175695,0.00653116,0.00419613,7.07028,0.0161903
-46.217,0.0803641,2.0978,0.0227678,0.0220282,0.00672701,0.0041593,7.08811,0.0202989
-45.7478,0.0835667,2.09975,0.027755,0.0270625,0.0069251,0.00412246,7.10825,0.024938
-45.2786,0.0868627,2.10167,0.033333,0.0326907,0.00712529,0.00408562,7.13076,0.0301244
-44.8094,0.0902532,2.10358,0.0395227,0.0389304,0.00732725,0.00404852,7.15572,0.0358742
-44.3402,0.0937387,2.10547,0.0463442,0.045798,0.00753073,0.00401118,7.18319,0.0422027
-43.871,0.0973201,2.10734,0.0538168,0.0533087,0.00773546,0.00397383,7.21323,0.0491238
-43.4018,0.100998,2.1092,0.0619593,0.0614765,0.00794108,0.00393648,7.24591,0.0566504
-42.9326,0.104772,2.11104,0.0707892,0.0703139,0.00814733,0.00389913,7.28126,0.0647941
-42.4633,0.108643,2.11286,0.0803234,0.0798319,0.00835375,0.00386153,7.31933,0.0735648
-41.9941,0.112611,2.11466,0.0905774,0.0900397,0.00855989,0.00382368,7.36016,0.0829713
-41.5249,0.116676,2.11645,0.101566,0.100945,0.00876527,0.00378582,7.40378,0.0930202
-41.0557,0.120837,2.11821,0.1133,0.112552,0.00896933,0.00374796,7.45021,0.103717
-40.5865,0.125093,2.11996,0.125794,0.124866,0.00917164,0.00371011,7.49946,0.115064
-40.1173,0.129444,2.1217,0.139056,0.137887,0.00937143,0.00367174,7.55155,0.127063
-39.6481,0.133887,2.12341,0.153094,0.151615,0.00956805,0.00363363,7.60646,0.139712
-39.1789,0.138423,2.12511,0.167914,0.166044,0.00976076,0.00359552,7.66418,0.153009
-38.7097,0.143047,2.12678,0.183522,0.181171,0.00994868,0.00355691,7.72468,0.166948
-38.2405,0.147759,2.12844,0.199918,0.196985,0.0101311,0.00351854,7.78794,0.181521
-37.7713,0.152554,2.13009,0.217103,0.213476,0.010307,0.00347993,7.8539,0.196717
-37.302,0.157431,2.13171,0.235074,0.230629,0.0104752,0.00344131,7.92251,0.212524
-36.8328,0.162384,2.13332,0.253827,0.248426,0.0106348,0.00340244,7.99371,0.228924
-36.3636,0.167411,2.1349,0.273354,0.266849,0.0107847,0.00336356,8.0674,0.245901
-35.8944,0.172505,2.13647,0.293645,0.285874,0.0109236,0.00332495,8.14349,0.263432
-35.4252,0.177662,2.13802,0.314686,0.305474,0.0110502,0.00328557,8.2219,0.281494
-34.956,0.182875,2.13956,0.336463,0.325622,0.0111634,0.00324644,8.30249,0.30006
-34.4868,0.188137,2.14107,0.358957,0.346285,0.0112618,0.00320731,8.38514,0.3191
-34.0176,0.193443,2.14257,0.382145,0.367427,0.011344,0.00316793,8.46971,0.338583
-33.5484,0.198783,2.14404,0.406004,0.389012,0.0114086,0.00312855,8.55605,0.358473
-33.0792,0.204149,2.1455,0.430504,0.410998,0.0114543,0.00308917,8.64399,0.378733
-32.61,0.209532,2.14694,0.455615,0.433341,0.0114796,0.00304954,8.73336,0.399322
-32.1408,0.214922,2.14836,0.481303,0.455995,0.0114836,0.00300991,8.82398,0.420198
-31.6716,0.220308,2.14977,0.507529,0.478911,0.0114646,0.00297027,8.91564,0.441315
-31.2023,0.22568,2.15115,0.534253,0.502037,0.0114217,0.00293038,9.00815,0.462625
-30.7331,0.231026,2.15252,0.56143,0.525319,0.0113539,0.0028905,9.10128,0.48408
-30.2639,0.236335,2.15386,0.589013,0.548701,0.0112603,0.00285061,9.19481,0.505627
-29.7947,0.241593,2.15519,0.616951,0.572126,0.0111402,0.00281072,9.2885,0.527212
-29.3255,0.246789,2.1565,0.64519,0.595531,0.0109931,0.00277032,9.38213,0.54878
-28.8563,0.251909,2.15779,0.673673,0.618858,0.0108191,0.00273018,9.47543,0.570275
-28.3871,0.256942,2.15906,0.702341,0.642041,0.0106179,0.00269029,9.56816,0.591639
-27.9179,0.261873,2.16032,0.73113,0.665017,0.0103901,0.00264964,9.66007,0.612811
-27.4487,0.266692,2.16155,0.759977,0.687722,0.0101363,0.00260925,9.75089,0.633734
-26.9795,0.271385,2.16276,0.788811,0.71009,0.00985775,0.00256885,9.84036,0.654346
-26.5103,0.275943,2.16396,0.817564,0.732055,0.00955589,0.0025282,9.92822,0.674586
-26.0411,0.280353,2.16514,0.846164,0.753552,0.00923256,0.0024878,10.0142,0.694396
-25.5719,0.284607,2.16629,0.874536,0.774516,0.00889011,0.0024469,10.0981,0.713714
-25.1026,0.288695,2.16743,0.902604,0.794883,0.00853131,0.00240625,10.1795,0.732482
-24.6334,0.292612,2.16855,0.930292,0.814588,0.0081592,0.0023656,10.2584,0.750641
-24.1642,0.296352,2.16965,0.957522,0.833572,0.0077774,0.00232469,10.3343,0.768134
-23.695,0.299911,2.17073,0.984216,0.851773,0.00738998,0.00228379,10.4071,0.784906
-23.2258,0.303287,2.1718,1,0.869134,0.0070011,0.00224263,10.4765,0.800904
-22.7566,0.306481,2.17284,1,0.8856,0.00661547,0.00220173,10.5424,0.816077
-22.2874,0.309495,2.17386,1,0.901118,0.0062378,0.00216057,10.6045,0.830378
-21.8182,0.312335,2.17487,1,0.91564,0.00587325,0.00211941,10.6626,0.843759
-21.349,0.315007,2.17585,1,0.929119,0.00552718,0.00207825,10.7165,0.85618
-20.8798,0.317521,2.17682,1,0.941513,0.00520487,0.00203658,10.7661,0.867601
-20.4106,0.319891,2.17776,1,0.952786,0.00491158,0.00199542,10.8111,0.877989
-19.9413,0.32213,2.17869,1,0.962903,0.00465247,0.00195427,10.8516,0.887312
-19.4721,0.324257,2.1796,1,0.971838,0.00443257,0.00191285,10.8874,0.895545
-19.0029,0.32629,2.18048,1,0.979566,0.00425654,0.00187119,10.9183,0.902666
-18.5337,0.328251,2.18135,1,0.986068,0.00412871,0.00182952,10.9443,0.908659
-18.0645,0.330164,2.1822,1,0.991333,0.00405294,0.00178811,10.9653,0.913511
-17.5953,0.332055,2.18303,1,0.995354,0.00403248,0.00174644,10.9814,0.917215
-17.1261,0.333949,2.18384,1,0.998128,0.00406993,0.00170477,10.9925,0.919771
-16.6569,0.335874,2.18463,1,0.99966,0.00416704,0.00166285,10.9986,0.921183
-16.1877,0.337859,2.1854,1,1,0.00432504,0.00162119,11,0.921497
-15.7185,0.339933,2.18615,1,1,0.0045442,0.00157927,11,0.921497
-15.2493,0.342123,2.18688,1,1,0.00482361,0.00153735,11,0.921497
-14.7801,0.344459,2.18759,1,1,0.00516177,0.00149568,11,0.921497
-14.3109,0.346967,2.18829,1,1,0.00555627,0.0014535,11,0.921497
-13.8416,0.349673,2.18896,1,1,0.00600349,0.00141158,11,0.921497
-13.3724,0.352601,2.18961,1,1,0.00649914,0.00136966,11,0.921497
-12.9032,0.355772,2.19024,1,1,0.0070381,0.00132749,11,0.921497
-12.434,0.359206,2.19086,1,1,0.00761419,0.00128531,11,0.921497
-11.9648,0.362917,2.19145,1,1,0.00822084,0.00124339,11,0.921497
-11.4956,0.36692,2.19202,1,1,0.00885089,0.00120122,11,0.921497
-11.0264,0.371223,2.19258,1,1,0.00949631,0.00115879,11,0.921497
-10.5572,0.375832,2.19311,1,1,0.0101488,0.00111661,11,0.921497
-10.088,0.380747,2.19362,1,1,0.0108001,0.00107444,11,0.921497
-9.61877,0.385967,2.19412,1,1,0.0114414,0.00103227,11,0.921497
-9.14957,0.391484,2.19459,1,1,0.0120641,0.000989582,11,0.921497
-8.68036,0.397288,2.19505,1,1,0.0126597,0.000947154,11,0.921497
-8.21115,0.403364,2.19548,1,1,0.0132199,0.000905233,11,0.921497
-7.74194,0.409694,2.1959,1,1,0.0137372,0.000862804,11,0.921497
-7.27272,0.416255,2.19629,1,1,0.0142036,0.000820121,11,0.921497
-6.80351,0.423023,2.19667,1,1,0.0146125,0.000777438,11,0.921497
-6.3343,0.429968,2.19702,1,1,0.0149583,0.000735264,11,0.921497
-5.8651,0.43706,2.19736,1,1,0.0152356,0.000692835,11,0.921497
-5.39589,0.444265,2.19767,1,1,0.0154401,0.000650152,11,0.921497
-4.92668,0.451549,2.19797,1,1,0.0155683,0.000607723,11,0.921497
-4.45747,0.458875,2.19824,1,1,0.0156177,0.000565294,11,0.921497
-3.98827,0.466205,2.1985,1,1,0.0155868,0.000522611,11,0.921497
-3.51906,0.473502,2.19873,1,1,0.0154752,0.000479928,11,0.921497
-3.04985,0.480727,2.19895,1,1,0.0152831,0.0004375,11,0.921497
-2.58064,0.487843,2.19914,1,1,0.0150118,0.000394817,11,0.921497
-2.11143,0.494814,2.19932,1,1,0.0146636,0.000352388,11,0.921497
-1.64223,0.501604,2.19947,1,1,0.0142413,0.000309705,10.842,0.921497
-1.17302,0.508179,2.19961,1,1,0.0137485,0.000266768,10.2261,0.921497
-0.703812,0.514506,2.19972,1,1,0.0131897,0.000224339,9.27124,0.921497
-0.234604,0.520556,2.19982,1,1,0.0125695,0.00018191,8.11301,0.921497
0.234604,0.526301,2.19989,1,1,0.0118932,0.000138973,6.88699,0.921497
0.703812,0.531717,2.19995,1,1,0.0111665,9.62906e-05,5.72876,0.921497
1.17302,0.53678,2.19998,1,1,0.0103952,5.38617e-05,4.7739,0.921497
1.64223,0.541472,2.2,1,1,0.00958523,-0.000308943,4.15798,0.921497
2.11143,0.545775,2.19969,1,1,0.00874288,-0.00180183,4,0.921497
2.58064,0.549676,2.19831,1,1,0.0078741,-0.00414227,4,0.921497
3.04985,0.553164,2.19581,1,1,0.00698481,-0.00651651,4,0.921497
3.51906,0.556231,2.19219,1,1,0.00608091,-0.00888084,4,0.921497
3.98827,0.558871,2.18747,1,1,0.00516787,-0.0112314,4,0.921497
4.45747,0.561081,2.18165,1,1,0.00425088,-0.0135648,4,0.921497
4.92668,0.56286,2.17474,1,1,0.00333492,-0.0158778,4,0.921497
5.39589,0.56421,2.16675,1,1,0.0024246,-0.0181669,4,0.921497
5.8651,0.565135,2.1577,1,1,0.00152394,-0.0204286,4,0.921497
6.3343,0.56564,2.14758,1,1,0.00063675,-0.0226595,4,0.921497
6.80351,0.565733,2.13643,1,1,-0.000233613,-0.0248562,4,0.921497
7.27272,0.565421,2.12426,1,1,-0.00108435,-0.0270157,4,0.921497
7.74193,0.564715,2.11108,1,1,-0.00191298,-0.0291351,4,0.921497
8.21114,0.563626,2.09692,1,1,-0.00271748,-0.0312116,4,0.921497
8.68034,0.562165,2.08179,1,1,-0.00349606,-0.0332418,4,0.921497
9.14955,0.560345,2.06572,1,1,-0.00424752,-0.035223,4,0.921497
9.61876,0.558179,2.04874,1,1,-0.00497071,-0.0371529,4,0.921497
10.088,0.55568,2.03086,1,1,-0.00566501,-0.0390289,4,0.921497
10.5572,0.552863,2.01211,1,1,-0.00633028,-0.0408485,4,0.921497
11.0264,0.54974,1.99252,0.995234,1,-0.00696601,-0.0426097,4,0.921497
11.4956,0.546326,1.97213,0.989705,1,-0.00757246,-0.04431,4,0.921497
11.9648,0.542634,1.95094,0.984483,1,-0.00814983,-0.0459475,4,0.921497
12.434,0.538678,1.92901,0.97956,1,-0.00869823,-0.0475209,4,0.921497
12.9032,0.534471,1.90635,0.97493,1,-0.00921868,-0.0490283,4,0.921497
13.3724,0.530027,1.883,0.970585,1,-0.00971163,-0.0504678,4,0.921497
13.8416,0.525358,1.85899,0.966516,1,-0.0101776,-0.0518381,4,0.921497
14.3108,0.520476,1.83435,0.962713,1,-0.0106176,-0.0531384,4,0.921497
14.78,0.515394,1.80912,0.959166,1,-0.0110325,-0.0543696,4,0.921497
15.2493,0.510123,1.78333,0.955866,1,-0.0114225,-0.0555268,4,0.921497
15.7185,0.504675,1.75702,0.952801,1,-0.0117886,-0.0566092,4,0.921497
16.1877,0.49906,1.73021,0.94996,1,-0.0121322,-0.0576202,4,0.921497
16.6569,0.49329,1.70294,0.947332,1,-0.0124537,-0.0585572,4,0.921497
17.1261,0.487374,1.67526,0.944907,1,-0.0127538,-0.0594203,4,0.921497
17.5953,0.481322,1.64718,0.942673,1,-0.0130334,-0.0602095,4,0.921497
18.0645,0.475143,1.61876,0.940619,1,-0.0132931,-0.0609244,4,0.921497
18.5337,0.468847,1.59001,0.938735,1,-0.0135336,-0.061565,4,0.921497
19.0029,0.462443,1.56098,0.93701,1,-0.0137555,-0.0621323,4,0.921497
19.4722,0.455939,1.5317,0.935433,1,-0.0139596,-0.0626267,4,0.921497
19.9414,0.449343,1.50221,0.933967,0.999969,-0.0141462,-0.0630486,3.99988,0.921468
20.4106,0.442664,1.47254,0.931839,0.99908,-0.0143159,-0.0633987,3.99632,0.920649
20.8798,0.435909,1.44272,0.928691,0.996955,-0.0144692,-0.0636779,3.98782,0.91869
21.349,0.429086,1.41278,0.924507,0.993584,-0.0146067,-0.0638876,3.97434,0.915584
21.8182,0.422202,1.38276,0.919277,0.988967,-0.0147287,-0.0640285,3.95587,0.91133
22.2874,0.415264,1.3527,0.912997,0.983108,-0.0148356,-0.0641022,3.93243,0.905931
22.7566,0.40828,1.32261,0.905668,0.976017,-0.0149279,-0.0641098,3.90407,0.899396
23.2258,0.401255,1.29253,0.897298,0.967709,-0.0150058,-0.0640523,3.87083,0.89174
23.695,0.394198,1.2625,0.887898,0.958204,-0.0150699,-0.063932,3.83282,0.882982
24.1642,0.387114,1.23254,0.877487,0.94753,-0.0151204,-0.0637504,3.79012,0.873145
24.6334,0.380009,1.20268,0.866085,0.935715,-0.0151577,-0.0635091,3.74286,0.862258
25.1026,0.372889,1.17294,0.853722,0.922797,-0.015182,-0.0632099,3.69119,0.850354
25.5719,0.365762,1.14336,0.840427,0.908813,-0.0151938,-0.062855,3.63525,0.837468
26.0411,0.358631,1.11396,0.826236,0.893809,-0.0151933,-0.0624458,3.57523,0.823642
26.5103,0.351504,1.08476,0.811189,0.87783,-0.0151809,-0.0619846,3.51132,0.808918
26.9795,0.344385,1.05579,0.795329,0.860929,-0.0151569,-0.0614735,3.44372,0.793343
27.4487,0.33728,1.02707,0.7787,0.843159,-0.0151215,-0.0609145,3.37263,0.776968
27.9179,0.330195,0.998627,0.761352,0.824576,-0.0150752,-0.0603096,3.2983,0.759844
28.3871,0.323134,0.970477,0.743337,0.805239,-0.0150182,-0.0596613,3.22095,0.742025
28.8563,0.316102,0.94264,0.724706,0.785209,-0.014951,-0.0589717,3.14083,0.723567
29.3255,0.309103,0.915137,0.705515,0.764548,-0.0148736,-0.0582429,3.05819,0.704529
29.7947,0.302144,0.887984,0.685821,0.743321,-0.0147866,-0.0574771,2.97328,0.684968
30.2639,0.295227,0.861199,0.665681,0.721591,-0.0146903,-0.0566768,2.88637,0.664944
30.7331,0.288358,0.834798,0.645153,0.699425,-0.014585,-0.0558443,2.7977,0.644518
31.2023,0.281541,0.808794,0.624297,0.676888,-0.0144711,-0.0549813,2.70755,0.62375
31.6716,0.274778,0.783202,0.60317,0.654045,-0.0143488,-0.0540905,2.61618,0.6027
32.1408,0.268075,0.758035,0.581831,0.630961,-0.0142185,-0.053174,2.52384,0.581429
32.61,0.261436,0.733303,0.56034,0.607702,-0.0140806,-0.0522339,2.43081,0.559995
33.0792,0.254862,0.709018,0.538752,0.584329,-0.0139355,-0.0512726,2.33732,0.538458
33.5484,0.248358,0.685188,0.517126,0.560907,-0.0137834,-0.0502921,2.24363,0.516874
34.0176,0.241927,0.661823,0.495515,0.537496,-0.0136248,-0.0492945,2.14998,0.495301
34.4868,0.235572,0.638929,0.473974,0.514154,-0.01346,-0.0482818,2.05662,0.473792
34.956,0.229296,0.616514,0.452554,0.49094,-0.0132893,-0.0472564,1.96376,0.4524
35.4252,0.223102,0.594583,0.431307,0.467908,-0.0131131,-0.04622,1.87163,0.431176
35.8944,0.216991,0.573141,0.410279,0.445111,-0.0129318,-0.0451744,1.78044,0.410169
36.3636,0.210966,0.552191,0.389518,0.4226,-0.0127457,-0.0441217,1.6904,0.389425
